%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1695938580290672497,81,220300000000000,GPS1_Frame,42.33976364135742,-71.09033203125,29.700000762939453,327804.0625,4689617.0,19,T
1695938581323703549,82,220301000000000,GPS1_Frame,42.33974838256836,-71.09033966064453,29.600000381469727,327803.0625,4689615.0,19,T
1695938582311930159,83,220302000000000,GPS1_Frame,42.3397331237793,-71.0903549194336,29.700000762939453,327802.0625,4689613.5,19,T
1695938583388730808,84,220303000000000,GPS1_Frame,42.33972930908203,-71.09036254882812,29.799999237060547,327801.5,4689613.0,19,T
1695938584290744940,85,220304000000000,GPS1_Frame,42.3397216796875,-71.09037017822266,29.799999237060547,327800.625,4689612.5,19,T
1695938585291242778,86,220305000000000,GPS1_Frame,42.33968734741211,-71.09038543701172,29.200000762939453,327799.71875,4689609.0,19,T
1695938586290566708,87,220306000000000,GPS1_Frame,42.33967590332031,-71.09039306640625,29.0,327798.59375,4689607.5,19,T
1695938587291296993,88,220307000000000,GPS1_Frame,42.33966827392578,-71.09040832519531,28.799999237060547,327797.625,4689606.5,19,T
1695938588292890090,89,220308000000000,GPS1_Frame,42.339656829833984,-71.09042358398438,28.399999618530273,327796.5,4689605.5,19,T
1695938589311251112,90,220309000000000,GPS1_Frame,42.33964920043945,-71.0904312133789,28.100000381469727,327795.5,4689604.5,19,T
1695938590310283647,91,220310000000000,GPS1_Frame,42.33964157104492,-71.09044647216797,27.899999618530273,327794.25,4689604.0,19,T
1695938591292808802,92,220311000000000,GPS1_Frame,42.339637756347656,-71.0904541015625,27.200000762939453,327793.5625,4689603.5,19,T
1695938592311310534,93,220312000000000,GPS1_Frame,42.339630126953125,-71.09046173095703,27.100000381469727,327793.125,4689602.5,19,T
1695938593312368324,94,220313000000000,GPS1_Frame,42.33961868286133,-71.09046173095703,26.299999237060547,327793.21875,4689601.5,19,T
1695938594310623335,95,220314000000000,GPS1_Frame,42.3396110534668,-71.09046173095703,25.799999237060547,327793.0625,4689600.0,19,T
